season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated
3,8,2.0,3,Joey Lawrence,27.0,Edyta Sliwinska,20.86,0.0,100.0,,3,0.0,3,5.0,False,Correctly Predicted Safe,True,24.770642201834864,22.81532110091743,False,Correctly Predicted Safe,True,False
3,8,2.0,1,Emmitt Smith,27.0,Cheryl Burke,37.77,0.0,100.0,,1,0.0,1,3.0,False,Correctly Predicted Safe,True,24.770642201834864,31.270321100917435,False,Correctly Predicted Safe,True,False
3,8,4.0,4,Monique Coleman,26.5,Louis van Amstel,5.93,0.0,25.68,,4,0.7432,4,8.0,True,Correctly Predicted Eliminated,True,24.31192660550459,15.120963302752294,True,Correctly Predicted Eliminated,True,True
3,9,1.0,3,Joey Lawrence,29.5,Edyta Sliwinska,9.09,0.0,33.33,,3,0.6667,3,4.0,True,Correctly Predicted Eliminated,True,33.33333333333333,21.211666666666666,True,Correctly Predicted Eliminated,True,True
3,9,1.0,2,Mario Lopez,29.5,Karina Smirnoff,36.37,0.01,99.99,,2,0.0002,2,3.0,False,Correctly Predicted Safe,True,33.33333333333333,34.85166666666666,False,Correctly Predicted Safe,True,False
3,9,1.0,1,Emmitt Smith,29.5,Cheryl Burke,54.54,0.01,99.99,,1,0.0002,1,2.0,False,Correctly Predicted Safe,True,33.33333333333333,43.93666666666667,False,Correctly Predicted Safe,True,False
3,10,1.0,2,Mario Lopez,29.666600000000003,Karina Smirnoff,16.67,-0.0,49.99,,2,0.5001,2,3.0,True,Correctly Predicted Eliminated,True,50.0,33.335,True,Correctly Predicted Eliminated,True,True
3,10,1.0,1,Emmitt Smith,29.666600000000003,Cheryl Burke,83.33,50.0,100.0,,1,0.5,1,2.0,False,Correctly Predicted Safe,True,50.0,66.66499999999999,False,Correctly Predicted Safe,True,False
4,2,1.0,3,Laila Ali,50.0,Maksim Chmerkoskiy,12.51,0.0,95.74,,1,0.0426,1,2.0,False,Correctly Predicted Safe,False,11.086474501108649,11.798237250554324,False,Correctly Predicted Safe,True,False
4,2,3.0,1,Apolo Anton Ohno,47.0,Julianne Hough,12.51,0.0,95.74,,2,0.0426,3,5.0,False,Correctly Predicted Safe,False,10.42128603104213,11.465643015521064,False,Correctly Predicted Safe,True,False
4,2,5.0,7,Heather Mills,42.0,Jonathan Roberts,9.26,0.0,95.74,,7,0.0426,7,12.0,False,Correctly Predicted Safe,False,9.312638580931264,9.28631929046563,False,Correctly Predicted Safe,True,False
4,2,2.0,2,Joey Fatone,48.0,Kym Johnson,12.51,0.0,95.74,,5,0.0426,2,7.0,False,Correctly Predicted Safe,False,10.643015521064301,11.57650776053215,False,Correctly Predicted Safe,True,False
4,2,4.0,4,Ian Ziering,43.0,Cheryl Burke,12.51,0.0,95.74,,3,0.0426,4,7.0,False,Correctly Predicted Safe,False,9.534368070953436,11.022184035476718,False,Correctly Predicted Safe,True,False
4,2,8.0,6,John Ratzenberger,38.0,Edyta Sliwinska,11.46,0.45,96.19,,6,0.0426,6,14.0,False,Correctly Predicted Safe,False,8.425720620842572,9.942860310421286,False,Correctly Predicted Safe,True,False
4,2,6.0,11,Paulina Porizkova,40.0,Alec Mazo,0.98,0.0,9.3,,11,0.907,11,17.0,False,Incorrectly Predicted Safe,False,8.869179600886918,4.924589800443459,True,Correctly Predicted Eliminated,True,True
4,2,10.0,5,Billy Ray Cyrus,34.0,Karina Smirnoff,12.51,1.34,97.08,,4,0.0426,5,14.0,False,Correctly Predicted Safe,False,7.5388026607538805,10.02440133037694,False,Correctly Predicted Safe,True,False
4,2,9.0,9,Leeza Gibbons,36.0,Tony Dovolani,5.26,0.9,96.63,,9,0.0426,9,18.0,False,Correctly Predicted Safe,False,7.982261640798225,6.621130820399113,False,Correctly Predicted Safe,True,False
4,2,7.0,10,Shandi Finnessey,39.0,Brian Fortuna,3.09,0.23,95.97,,10,0.0426,10,17.0,False,Correctly Predicted Safe,False,8.647450110864744,5.868725055432372,False,Correctly Predicted Safe,True,False
4,2,10.0,8,Clyde Drexler,34.0,Elena Grinenko,7.4,1.34,97.08,,8,0.0426,8,18.0,True,Incorrectly Predicted Eliminated,False,7.5388026607538805,7.46940133037694,False,Correctly Predicted Safe,True,False
4,3,1.0,4,Ian Ziering,24.0,Cheryl Burke,13.81,0.0,97.21,,2,0.0279,1,3.0,False,Correctly Predicted Safe,False,11.009174311926607,12.409587155963305,False,Correctly Predicted Safe,True,False
4,3,1.0,7,Heather Mills,24.0,Jonathan Roberts,8.52,0.0,97.21,,7,0.0279,7,8.0,False,Correctly Predicted Safe,False,11.009174311926607,9.764587155963303,False,Correctly Predicted Safe,True,False
4,3,1.0,2,Joey Fatone,24.0,Kym Johnson,13.81,0.0,97.21,,3,0.0279,2,4.0,False,Correctly Predicted Safe,False,11.009174311926607,12.409587155963305,False,Correctly Predicted Safe,True,False
4,3,1.0,9,Leeza Gibbons,24.0,Tony Dovolani,3.5,0.0,97.21,,9,0.0279,8,10.0,False,Correctly Predicted Safe,False,11.009174311926607,7.2545871559633035,False,Correctly Predicted Safe,True,False
4,3,5.0,1,Apolo Anton Ohno,23.0,Julianne Hough,13.81,0.0,97.21,,4,0.0279,3,9.0,False,Correctly Predicted Safe,False,10.550458715596331,12.180229357798165,False,Correctly Predicted Safe,True,False
4,3,6.0,3,Laila Ali,21.0,Maksim Chmerkoskiy,13.81,0.01,97.22,,1,0.0279,4,7.0,False,Correctly Predicted Safe,False,9.63302752293578,11.72151376146789,False,Correctly Predicted Safe,True,False
4,3,6.0,10,Shandi Finnessey,21.0,Brian Fortuna,1.18,0.0,10.36,,10,0.8964,10,16.0,False,Incorrectly Predicted Safe,False,9.63302752293578,5.40651376146789,True,Correctly Predicted Eliminated,True,True
4,3,6.0,5,Billy Ray Cyrus,21.0,Karina Smirnoff,13.74,0.01,97.22,,5,0.0279,5,11.0,False,Correctly Predicted Safe,False,9.63302752293578,11.68651376146789,False,Correctly Predicted Safe,True,False
4,3,9.0,6,John Ratzenberger,20.0,Edyta Sliwinska,11.29,0.47,97.68,,6,0.0279,6,15.0,False,Correctly Predicted Safe,False,9.174311926605505,10.232155963302752,False,Correctly Predicted Safe,True,False
4,3,10.0,8,Clyde Drexler,16.0,Elena Grinenko,6.52,2.3,99.51,,8,0.0279,9,18.0,True,Incorrectly Predicted Eliminated,False,7.339449541284404,6.929724770642202,False,Correctly Predicted Safe,True,False
4,4,1.0,2,Joey Fatone,28.0,Kym Johnson,15.33,0.0,99.45,,1,0.0055,1,2.0,False,Correctly Predicted Safe,False,14.736842105263156,15.033421052631578,False,Correctly Predicted Safe,True,False
4,4,2.0,1,Apolo Anton Ohno,26.0,Julianne Hough,15.33,0.0,99.45,,2,0.0055,2,4.0,False,Correctly Predicted Safe,False,13.684210526315791,14.507105263157897,False,Correctly Predicted Safe,True,False
4,4,3.0,4,Ian Ziering,24.0,Cheryl Burke,15.33,0.0,99.45,,3,0.0055,3,6.0,False,Correctly Predicted Safe,False,12.631578947368421,13.980789473684212,False,Correctly Predicted Safe,True,False
4,4,4.0,7,Heather Mills,23.0,Jonathan Roberts,7.35,0.0,99.45,,7,0.0055,6,11.0,False,Correctly Predicted Safe,False,12.105263157894736,9.727631578947367,False,Correctly Predicted Safe,True,False
4,4,5.0,3,Laila Ali,21.0,Maksim Chmerkoskiy,15.33,0.0,99.45,,4,0.0055,4,9.0,False,Correctly Predicted Safe,False,11.052631578947368,13.191315789473684,False,Correctly Predicted Safe,True,False
4,4,5.0,5,Billy Ray Cyrus,21.0,Karina Smirnoff,13.64,0.0,99.45,,5,0.0055,5,10.0,False,Correctly Predicted Safe,False,11.052631578947368,12.346315789473685,False,Correctly Predicted Safe,True,False
4,4,7.0,6,John Ratzenberger,16.0,Edyta Sliwinska,10.98,0.01,99.46,,6,0.0055,7,13.0,False,Correctly Predicted Safe,False,8.421052631578947,9.700526315789475,False,Correctly Predicted Safe,True,False
4,4,7.0,9,Leeza Gibbons,16.0,Tony Dovolani,1.78,0.0,13.79,,9,0.8621,9,16.0,False,Incorrectly Predicted Safe,False,8.421052631578947,5.100526315789473,True,Correctly Predicted Eliminated,True,True
4,4,9.0,8,Clyde Drexler,15.0,Elena Grinenko,4.92,0.54,99.99,,8,0.0055,8,17.0,True,Incorrectly Predicted Eliminated,False,7.894736842105263,6.407368421052631,False,Correctly Predicted Safe,True,False
4,5,1.0,1,Apolo Anton Ohno,30.0,Julianne Hough,17.23,0.0,100.0,,2,0.0,1,3.0,False,Correctly Predicted Safe,True,17.045454545454543,17.137727272727272,False,Correctly Predicted Safe,True,False
4,5,2.0,3,Laila Ali,28.0,Maksim Chmerkoskiy,17.23,0.0,100.0,,3,0.0,2,5.0,False,Correctly Predicted Safe,True,15.909090909090908,16.569545454545455,False,Correctly Predicted Safe,True,False
4,5,3.0,2,Joey Fatone,25.0,Kym Johnson,17.23,0.0,100.0,,1,0.0,3,4.0,False,Correctly Predicted Safe,True,14.204545454545455,15.717272727272729,False,Correctly Predicted Safe,True,False
4,5,4.0,4,Ian Ziering,24.0,Cheryl Burke,16.79,0.0,100.0,,4,0.0,4,8.0,False,Correctly Predicted Safe,True,13.636363636363635,15.213181818181816,False,Correctly Predicted Safe,True,False
4,5,5.0,7,Heather Mills,21.0,Jonathan Roberts,5.6,0.0,100.0,,7,0.0,7,12.0,False,Correctly Predicted Safe,True,11.931818181818182,8.76590909090909,False,Correctly Predicted Safe,True,False
4,5,6.0,6,John Ratzenberger,18.0,Edyta Sliwinska,9.72,0.0,100.0,,6,0.0,6,12.0,False,Correctly Predicted Safe,True,10.227272727272728,9.973636363636365,False,Correctly Predicted Safe,True,False
4,5,7.0,5,Billy Ray Cyrus,17.0,Karina Smirnoff,13.65,0.0,100.0,,5,0.0,5,12.0,False,Correctly Predicted Safe,True,9.659090909090908,11.654545454545454,False,Correctly Predicted Safe,True,False
4,5,8.0,8,Clyde Drexler,13.0,Elena Grinenko,2.56,0.0,17.6,,8,0.824,8,16.0,True,Correctly Predicted Eliminated,True,7.386363636363637,4.973181818181819,True,Correctly Predicted Eliminated,True,True
4,6,1.0,3,Laila Ali,28.0,Maksim Chmerkoskiy,20.05,0.0,96.45,,3,0.0355,1,4.0,False,Correctly Predicted Safe,False,16.470588235294116,18.260294117647057,False,Correctly Predicted Safe,True,False
4,6,1.0,1,Apolo Anton Ohno,28.0,Julianne Hough,20.05,0.0,96.45,,1,0.0355,2,2.0,False,Correctly Predicted Safe,False,16.470588235294116,18.260294117647057,False,Correctly Predicted Safe,True,False
4,6,3.0,2,Joey Fatone,27.0,Kym Johnson,20.05,0.0,96.45,,2,0.0355,3,5.0,False,Correctly Predicted Safe,False,15.88235294117647,17.966176470588234,False,Correctly Predicted Safe,True,False
4,6,4.0,4,Ian Ziering,24.0,Cheryl Burke,17.22,0.0,96.45,,4,0.0355,4,8.0,False,Correctly Predicted Safe,False,14.117647058823529,15.668823529411764,False,Correctly Predicted Safe,True,False
4,6,5.0,7,Heather Mills,23.0,Jonathan Roberts,2.3,0.0,15.03,,7,0.8497,7,12.0,False,Incorrectly Predicted Safe,False,13.529411764705882,7.914705882352941,True,Correctly Predicted Eliminated,True,True
4,6,6.0,5,Billy Ray Cyrus,21.0,Karina Smirnoff,12.56,1.19,97.64,,5,0.0355,5,11.0,False,Correctly Predicted Safe,False,12.352941176470589,12.456470588235295,False,Correctly Predicted Safe,True,False
4,6,7.0,6,John Ratzenberger,19.0,Edyta Sliwinska,7.78,2.36,98.81,,6,0.0355,6,13.0,True,Incorrectly Predicted Eliminated,False,11.176470588235295,9.478235294117647,False,Correctly Predicted Safe,True,False
4,7,1.0,3,Laila Ali,29.5,Maksim Chmerkoskiy,22.54,0.0,97.72,,3,0.0228,2,4.0,False,Correctly Predicted Safe,True,19.093851132686083,20.81692556634304,False,Correctly Predicted Safe,True,False
4,7,1.0,2,Joey Fatone,29.5,Kym Johnson,23.68,0.0,97.72,,1,0.0228,1,2.0,False,Correctly Predicted Safe,True,19.093851132686083,21.38692556634304,False,Correctly Predicted Safe,True,False
4,7,3.0,4,Ian Ziering,27.0,Cheryl Burke,16.16,0.0,97.72,,4,0.0228,4,7.0,False,Correctly Predicted Safe,True,17.475728155339805,16.817864077669903,False,Correctly Predicted Safe,True,False
4,7,3.0,1,Apolo Anton Ohno,27.0,Julianne Hough,23.68,0.0,97.72,,2,0.0228,3,5.0,False,Correctly Predicted Safe,True,17.475728155339805,20.5778640776699,False,Correctly Predicted Safe,True,False
4,7,5.0,6,John Ratzenberger,22.5,Edyta Sliwinska,3.32,0.0,18.76,,6,0.8124,6,11.0,True,Correctly Predicted Eliminated,True,14.563106796116504,8.941553398058252,True,Correctly Predicted Eliminated,True,True
4,7,6.0,5,Billy Ray Cyrus,19.0,Karina Smirnoff,10.62,2.28,100.0,,5,0.0228,5,11.0,False,Correctly Predicted Safe,True,12.297734627831716,11.458867313915857,False,Correctly Predicted Safe,True,False
4,8,1.0,1,Apolo Anton Ohno,29.0,Julianne Hough,28.98,0.0,100.0,,1,0.0,1,2.0,False,Correctly Predicted Safe,True,23.107569721115535,26.043784860557768,False,Correctly Predicted Safe,True,False
4,8,2.0,2,Joey Fatone,27.5,Kym Johnson,28.98,0.0,100.0,,2,0.0,2,4.0,False,Correctly Predicted Safe,True,21.91235059760956,25.446175298804782,False,Correctly Predicted Safe,True,False
4,8,3.0,3,Laila Ali,26.5,Maksim Chmerkoskiy,22.87,0.0,100.0,,3,0.0,3,6.0,False,Correctly Predicted Safe,True,21.115537848605577,21.992768924302787,False,Correctly Predicted Safe,True,False
4,8,4.0,4,Ian Ziering,23.5,Cheryl Burke,13.9,0.0,100.0,,4,0.0,4,8.0,False,Correctly Predicted Safe,True,18.725099601593627,16.312549800796813,False,Correctly Predicted Safe,True,False
4,8,5.0,5,Billy Ray Cyrus,19.0,Karina Smirnoff,5.27,0.0,24.85,,5,0.7515,5,10.0,True,Correctly Predicted Eliminated,True,15.139442231075698,10.204721115537849,True,Correctly Predicted Eliminated,True,True
4,9,1.0,3,Laila Ali,30.0,Maksim Chmerkoskiy,20.64,0.0,100.0,,3,0.0,3,4.0,False,Correctly Predicted Safe,True,25.31645569620253,22.978227848101266,False,Correctly Predicted Safe,True,False
4,9,1.0,2,Joey Fatone,30.0,Kym Johnson,35.75,0.0,100.0,,2,0.0,2,3.0,False,Correctly Predicted Safe,True,25.31645569620253,30.533227848101266,False,Correctly Predicted Safe,True,False
4,9,3.0,1,Apolo Anton Ohno,29.5,Julianne Hough,37.75,0.0,100.0,,1,0.0,1,4.0,False,Correctly Predicted Safe,True,24.894514767932492,31.322257383966246,False,Correctly Predicted Safe,True,False
4,9,4.0,4,Ian Ziering,29.0,Cheryl Burke,5.86,0.0,25.52,,4,0.7448,4,8.0,True,Correctly Predicted Eliminated,True,24.47257383966245,15.166286919831224,True,Correctly Predicted Eliminated,True,True
4,10,1.0,1,Apolo Anton Ohno,29.3332,Julianne Hough,54.35,32.7,100.0,,1,0.327,1,2.0,False,Correctly Predicted Safe,True,33.976850076853665,44.16342503842684,False,Correctly Predicted Safe,True,False
4,10,2.0,2,Joey Fatone,28.6665,Kym Johnson,36.31,0.0,50.38,,2,0.4962,2,4.0,True,Correctly Predicted Eliminated,True,33.204606818489815,34.75730340924491,True,Correctly Predicted Eliminated,True,True
4,10,3.0,3,Laila Ali,28.333200000000005,Maksim Chmerkoskiy,9.34,0.0,33.84,,3,0.6616,3,6.0,True,Correctly Predicted Eliminated,True,32.81854310465651,21.079271552328258,True,Correctly Predicted Eliminated,True,True
5,1,1.0,7,Sabrina Bryan,26.0,Mark Ballas,9.4,0.0,100.0,,7,0.0,7,8.0,False,Correctly Predicted Safe,True,10.116731517509727,9.758365758754863,False,Correctly Predicted Safe,True,False
5,1,2.0,1,Helio Castroneves,25.0,Julianne Hough,11.44,0.0,100.0,,2,0.0,1,4.0,False,Correctly Predicted Safe,True,9.72762645914397,10.583813229571984,False,Correctly Predicted Safe,True,False
5,1,3.0,6,Jane Seymour,24.0,Tony Dovolani,11.25,0.0,100.0,,6,0.0,3,9.0,False,Correctly Predicted Safe,True,9.33852140077821,10.294260700389106,False,Correctly Predicted Safe,True,False
5,1,3.0,2,Mel B,24.0,Maksim Chmerkoskiy,11.44,0.0,100.0,,4,0.0,2,7.0,False,Correctly Predicted Safe,True,9.33852140077821,10.389260700389105,False,Correctly Predicted Safe,True,False
5,1,5.0,5,Cameron Mathison,21.0,Edyta Sliwinska,11.44,0.0,100.0,,1,0.0,4,6.0,False,Correctly Predicted Safe,True,8.171206225680933,9.805603112840465,False,Correctly Predicted Safe,True,False
5,1,5.0,4,Jennie Garth,21.0,Derek Hough,11.44,0.0,100.0,,5,0.0,5,10.0,False,Correctly Predicted Safe,True,8.171206225680933,9.805603112840465,False,Correctly Predicted Safe,True,False
5,1,5.0,11,Albert Reed,21.0,Anna Trebunskaya,2.58,0.0,100.0,,11,0.0,11,16.0,False,Correctly Predicted Safe,True,8.171206225680933,5.375603112840467,False,Correctly Predicted Safe,True,False
5,1,5.0,3,Marie Osmond,21.0,Jonathan Roberts,11.44,0.0,100.0,,3,0.0,6,8.0,False,Correctly Predicted Safe,True,8.171206225680933,9.805603112840465,False,Correctly Predicted Safe,True,False
5,1,5.0,8,Mark Cuban,21.0,Kym Johnson,7.86,0.0,100.0,,8,0.0,8,13.0,False,Correctly Predicted Safe,True,8.171206225680933,8.015603112840466,False,Correctly Predicted Safe,True,False
5,1,10.0,10,Wayne Newton,19.0,Cheryl Burke,4.43,0.0,100.0,,10,0.0,10,20.0,False,Correctly Predicted Safe,True,7.392996108949417,5.911498054474708,False,Correctly Predicted Safe,True,False
5,1,11.0,9,Floyd Mayweather Jr. ,18.0,Karina Smirnoff,6.24,0.0,100.0,,9,0.0,9,20.0,False,Correctly Predicted Safe,True,7.003891050583658,6.621945525291829,False,Correctly Predicted Safe,True,False
5,1,12.0,12,Josie Maran,16.0,Alec Mazo,1.05,0.0,10.43,,12,0.8957,12,24.0,True,Correctly Predicted Eliminated,True,6.22568093385214,3.63784046692607,True,Correctly Predicted Eliminated,True,True
5,2,1.0,1,Helio Castroneves,27.0,Julianne Hough,12.52,0.0,96.16,,1,0.0384,1,2.0,False,Correctly Predicted Safe,False,11.344537815126051,11.932268907563024,False,Correctly Predicted Safe,True,False
5,2,2.0,7,Sabrina Bryan,26.0,Mark Ballas,9.07,0.0,96.16,,7,0.0384,7,9.0,False,Correctly Predicted Safe,False,10.92436974789916,9.99718487394958,False,Correctly Predicted Safe,True,False
5,2,3.0,3,Marie Osmond,24.0,Jonathan Roberts,12.52,0.0,96.16,,2,0.0384,2,5.0,False,Correctly Predicted Safe,False,10.084033613445378,11.302016806722689,False,Correctly Predicted Safe,True,False
5,2,4.0,2,Mel B,23.0,Maksim Chmerkoskiy,12.52,0.0,96.16,,3,0.0384,3,7.0,False,Correctly Predicted Safe,False,9.663865546218489,11.091932773109244,False,Correctly Predicted Safe,True,False
5,2,5.0,5,Cameron Mathison,21.0,Edyta Sliwinska,12.52,0.01,96.17,,4,0.0384,4,9.0,False,Correctly Predicted Safe,False,8.823529411764707,10.671764705882353,False,Correctly Predicted Safe,True,False
5,2,5.0,6,Jane Seymour,21.0,Tony Dovolani,11.42,0.01,96.17,,6,0.0384,6,11.0,False,Correctly Predicted Safe,False,8.823529411764707,10.121764705882352,False,Correctly Predicted Safe,True,False
5,2,5.0,4,Jennie Garth,21.0,Derek Hough,12.52,0.01,96.17,,5,0.0384,5,10.0,False,Correctly Predicted Safe,False,8.823529411764707,10.671764705882353,False,Correctly Predicted Safe,True,False
5,2,5.0,9,Floyd Mayweather Jr. ,21.0,Karina Smirnoff,5.16,0.01,96.17,,9,0.0384,9,14.0,False,Correctly Predicted Safe,False,8.823529411764707,6.991764705882353,False,Correctly Predicted Safe,True,False
5,2,5.0,11,Albert Reed,21.0,Anna Trebunskaya,0.92,0.0,9.35,,11,0.9065,11,16.0,False,Incorrectly Predicted Safe,False,8.823529411764707,4.871764705882353,True,Correctly Predicted Eliminated,True,True
5,2,10.0,8,Mark Cuban,18.0,Kym Johnson,7.4,1.27,97.43,,8,0.0384,8,18.0,False,Correctly Predicted Safe,False,7.563025210084033,7.481512605042017,False,Correctly Predicted Safe,True,False
5,2,11.0,10,Wayne Newton,15.0,Cheryl Burke,3.45,2.53,98.69,,10,0.0384,10,21.0,True,Incorrectly Predicted Eliminated,False,6.302521008403361,4.876260504201681,False,Correctly Predicted Safe,True,False
5,3,1.0,6,Jane Seymour,27.0,Tony Dovolani,10.98,0.0,100.0,,6,0.0,6,7.0,False,Correctly Predicted Safe,True,11.297071129707113,11.138535564853557,False,Correctly Predicted Safe,True,False
5,3,1.0,7,Sabrina Bryan,27.0,Mark Ballas,8.47,0.0,100.0,,7,0.0,7,8.0,False,Correctly Predicted Safe,True,11.297071129707113,9.883535564853556,False,Correctly Predicted Safe,True,False
5,3,1.0,2,Mel B,27.0,Maksim Chmerkoskiy,13.79,0.0,100.0,,1,0.0,1,2.0,False,Correctly Predicted Safe,True,11.297071129707113,12.543535564853556,False,Correctly Predicted Safe,True,False
5,3,4.0,4,Jennie Garth,26.0,Derek Hough,13.79,0.0,100.0,,2,0.0,2,6.0,False,Correctly Predicted Safe,True,10.87866108786611,12.334330543933055,False,Correctly Predicted Safe,True,False
5,3,4.0,3,Marie Osmond,26.0,Jonathan Roberts,13.79,0.0,100.0,,3,0.0,3,7.0,False,Correctly Predicted Safe,True,10.87866108786611,12.334330543933055,False,Correctly Predicted Safe,True,False
5,3,6.0,1,Helio Castroneves,24.0,Julianne Hough,13.79,0.0,100.0,,4,0.0,4,10.0,False,Correctly Predicted Safe,True,10.0418410041841,11.91592050209205,False,Correctly Predicted Safe,True,False
5,3,7.0,5,Cameron Mathison,23.0,Edyta Sliwinska,13.72,0.0,100.0,,5,0.0,5,12.0,False,Correctly Predicted Safe,True,9.623430962343097,11.67171548117155,False,Correctly Predicted Safe,True,False
5,3,8.0,9,Floyd Mayweather Jr. ,21.0,Karina Smirnoff,3.8,0.0,100.0,,9,0.0,9,17.0,False,Correctly Predicted Safe,True,8.786610878661087,6.293305439330544,False,Correctly Predicted Safe,True,False
5,3,9.0,8,Mark Cuban,20.0,Kym Johnson,6.37,0.0,100.0,,8,0.0,8,17.0,False,Correctly Predicted Safe,True,8.368200836820083,7.369100418410042,False,Correctly Predicted Safe,True,False
5,3,10.0,10,Wayne Newton,18.0,Cheryl Burke,1.47,0.0,12.46,,10,0.8754,10,20.0,True,Correctly Predicted Eliminated,True,7.531380753138076,4.500690376569038,True,Correctly Predicted Eliminated,True,True
5,4,1.0,7,Sabrina Bryan,30.0,Mark Ballas,7.31,0.0,99.56,,7,0.0044,7,8.0,False,Correctly Predicted Safe,True,12.82051282051282,10.06525641025641,False,Correctly Predicted Safe,True,False
5,4,2.0,5,Cameron Mathison,27.0,Edyta Sliwinska,13.71,0.0,99.56,,5,0.0044,5,7.0,False,Correctly Predicted Safe,True,11.538461538461538,12.62423076923077,False,Correctly Predicted Safe,True,False
5,4,2.0,4,Jennie Garth,27.0,Derek Hough,15.5,0.0,99.56,,3,0.0044,1,5.0,False,Correctly Predicted Safe,True,11.538461538461538,13.51923076923077,False,Correctly Predicted Safe,True,False
5,4,2.0,1,Helio Castroneves,27.0,Julianne Hough,15.5,0.0,99.56,,4,0.0044,2,6.0,False,Correctly Predicted Safe,True,11.538461538461538,13.51923076923077,False,Correctly Predicted Safe,True,False
5,4,5.0,6,Jane Seymour,26.0,Tony Dovolani,10.68,0.0,99.56,,6,0.0044,6,11.0,False,Correctly Predicted Safe,True,11.11111111111111,10.895555555555555,False,Correctly Predicted Safe,True,False
